text,occurrence_count
eight songs,2.0
porn producer,2.0
truck pusher,2.0
housing initiative,2.0
age-appropriate child restraints,2.0
investor conference,2.0
big tanks,2.0
nature enthusiasts,2.0
certain critical minerals,2.0
whole department,2.0
leg injuries,2.0
collard greens,2.0
only-boys hall,2.0
nationwide anthem,2.0
amniotic sac,2.0
eve-of battle speech,2.0
poor pupils,2.0
faulty tyres,2.0
national groups,2.0
compassionate healers,2.0
litter bins,2.0
two injured players,2.0
village woman,2.0
especially religious groups,2.0
different societies,2.0
featherweight boxer,2.0
postal service,2.0
local vaccines,2.0
final videos,2.0
violent storm,2.0
four toes,2.0
rich reserves,2.0
six boarding bridges,2.0
three-hour flight,2.0
anti-smuggling operations,2.0
tactile jackets,2.0
barbecue area,2.0
local cedis,2.0
countless professionals,2.0
growing discography,2.0
delayed principals,2.0
partisan folks,2.0
insufficient learning materials,2.0
thriving centres,2.0
smaller busts,2.0
census call centre,2.0
regulatory notices,2.0
bamboo sticks,2.0
investigating body,2.0
popular political activist,2.0
official reference number,2.0
post boy,2.0
acting undersecretary,2.0
federal death row,2.0
three seeded schools,2.0
larger programme,2.0
bigger jet,2.0
deadliest train disasters,2.0
pet hospital,2.0
staple food crops,2.0
already impoverished youths,2.0
passport renewals,2.0
insurance deals,2.0
first broadcast interview,2.0
combustible mix,2.0
lethal substance,2.0
precious ointment,2.0
annual journey,2.0
various consulting rooms,2.0
strategic bridge,2.0
mouth-watering fixture,2.0
student-led clubs,2.0
bizarre accident,2.0
report questions,2.0
mosquito repellents,2.0
detailed vote counts,2.0
family discussions,2.0
depletable national asset,2.0
cabin bag,2.0
poor network services,2.0
two pits,2.0
residential application,2.0
exclusive playlists,2.0
trigger laws,2.0
now-banned image,2.0
farts,2.0
diverse cross,2.0
former athletes,2.0
multiple providers,2.0
safety glass,2.0
finance firm,2.0
rare trunk calls,2.0
global registry,2.0
action thrillers,2.0
court-connected mediators,2.0
summer capital,2.0
bus lanes,2.0
youthful political figure,2.0
energy-saving appliances,2.0
well taken goal,2.0
national quiz,2.0
oil-importation market,2.0
mind stalwarts,2.0
four outstanding fixtures,2.0
medical-grade liquid oxygen,2.0
complete series,2.0
largest components,2.0
renewable ocean energy,2.0
financial entity,2.0
classical chess,2.0
global list,2.0
emergency pills,2.0
agribusiness practitioners,2.0
services sectors,2.0
huge bonuses,2.0
charitable groups,2.0
affiliated agencies,2.0
local jurisdictions,2.0
psychedelic mushrooms,2.0
allegations centre,2.0
specialized groups,2.0
illicit drug dealers,2.0
surprise raids,2.0
nearly all women,2.0
normal game,2.0
additional cash,2.0
immigrant entrepreneurs,2.0
wrong products,2.0
fixed broadband customers,2.0
credible candidate,2.0
bullion holdings,2.0
breathtaking view,2.0
rare treat,2.0
biological attack,2.0
six regional hospitals,2.0
civil service staff,2.0
committee session,2.0
non gold,2.0
dilapidated warehouse,2.0
aid seekers,2.0
immediate relatives,2.0
complete documentary,2.0
powerful chief,2.0
kitchen worker,2.0
high-ranking officer,2.0
kindergarten teachers,2.0
glaucoma patients,2.0
virtual banks,2.0
pre-recorded proposal,2.0
utility firms,2.0
routine surveillance operation,2.0
network construction,2.0
chat apps,2.0
adventurous entrepreneurs,2.0
atmospheric carbon dioxide,2.0
fighter squadron,2.0
tropical areas,2.0
guest spots,2.0
old grandma,2.0
student communities,2.0
massive nationwide demonstration,2.0
accused parties,2.0
small teams,2.0
presidential election year,2.0
true family,2.0
full petition,2.0
seven continents,2.0
biannual meetings,2.0
film commissioners,2.0
four red cards,2.0
facial recognition cameras,2.0
house construction,2.0
two commuter trains,2.0
high-profile assassinations,2.0
local automotive players,2.0
two operating theatres,2.0
foreign assembly plants,2.0
digital avatars,2.0
comic actors,2.0
three-story house,2.0
police high command,2.0
aviation operators,2.0
administrative government things,2.0
practical food crop,2.0
unidentified youth,2.0
absentia convict,2.0
car robbery syndicate,2.0
preliminary police report,2.0
various industry leaders,2.0
first responder agencies,2.0
four school-age girls,2.0
novel exterior features,2.0
alleged owners,2.0
global mining map,2.0
fellow administrators,2.0
drug vessel,2.0
designated narco-terrorist organisation,2.0
multiple friends,2.0
plant nurseries,2.0
oil sectors,2.0
fumigation company,2.0
soft body,2.0
three more bodies,2.0
password lists,2.0
two foreigners,2.0
dedicated apps,2.0
superior vaccines,2.0
local courses,2.0
aircrew,2.0
stylish outfits,2.0
domestic bank accounts,2.0
non-commuter buses,2.0
larger trucks,2.0
delectable array,2.0
technically trained personnel,2.0
local vocational institutions,2.0
one detainee,2.0
proud graduates,2.0
four grandkids,2.0
key venue,2.0
low micron bags,2.0
respected economist,2.0
debate competitions,2.0
eminent founder,2.0
normal dad,2.0
full siblings,2.0
new chapters,2.0
de minimis shipments,2.0
frozen meat,2.0
festive treats,2.0
independent farmers,2.0
non-functioning street lights,2.0
southern candidate,2.0
curriculums,2.0
migrant domestic workers,2.0
ball drop,2.0
theatre professionals,2.0
di vaccine,2.0
handball lovers,2.0
famous collaborator,2.0
vintage,2.0
reliable bookmaker,2.0
thy father,2.0
acute watery diarrhoea,2.0
high-yielding monocrops,2.0
subsequent fire,2.0
semiautomatic rifle,2.0
data checklists,2.0
plasmodium,2.0
cycling events,2.0
young drivers,2.0
tricolour,2.0
experienced squad,2.0
secret routes,2.0
hand waves,2.0
health information systems,2.0
health sector employers,2.0
bloodied chest,2.0
learning aids,2.0
high-quality seedlings,2.0
military healthcare,2.0
whipping boy,2.0
state health department,2.0
voicemail messages,2.0
oversized hats,2.0
atentenben,2.0
five youth,2.0
yoga instructor,2.0
passenger profile picture,2.0
identity photo checks,2.0
renovated school,2.0
traditional instruments,2.0
various lewd images,2.0
illegal images,2.0
unidentified people,2.0
alternative ingredients,2.0
petty criminals,2.0
long hold queues,2.0
frequent traveller,2.0
creative presentations,2.0
qualifying round,2.0
big blast,2.0
media trainers,2.0
horrific attack,2.0
covered bodies,2.0
guilty persons,2.0
incompetent military officials,2.0
thorough medical screening,2.0
multiple analysts,2.0
one-year pre-university programme,2.0
unmarried children,2.0
@shattawalegh,2.0
revenue mobilization units,2.0
guard-rail,2.0
almost every paper,2.0
next funeral,2.0
earlier publication,2.0
typewriter,2.0
young science prodigy,2.0
police commands,2.0
foreign professors,2.0
global specialists,2.0
first celebrity,2.0
colourful sponges,2.0
successful concessionaire,2.0
employer associations,2.0
tabletops,2.0
female hockey players,2.0
military chief,2.0
hospitality operators,2.0
metal box,2.0
bush antelope,2.0
international entity,2.0
current professional golfers,2.0
emotional clip,2.0
paralegal training,2.0
juju music,2.0
clean energy infrastructure,2.0
party secretary,2.0
second eye,2.0
high-tech manufacturing,2.0
hidden town,2.0
boxing adviser,2.0
diverse soup,2.0
charging devices,2.0
nearby millet farm,2.0
much-anticipated fufu bazaar,2.0
occasional visitor,2.0
three main arms,2.0
crop irrigation,2.0
second engine,2.0
psychiatric hospitals,2.0
exceptional project leaders,2.0
parliamentary committee hearing,2.0
annual convening platform,2.0
two spanners,2.0
retreat/ health resort,2.0
full amusement park,2.0
career consultant,2.0
marine animals,2.0
respective school,2.0
henhouse,2.0
large consignments,2.0
local judge,2.0
smallholder growers,2.0
three billion people,2.0
deep forest,2.0
construction zone,2.0
quadriplegic,2.0
vested land,2.0
old cedis,2.0
accredited colleges,2.0
dangerous tools,2.0
professional partners,2.0
online driver,2.0
community advocates,2.0
acid solutions,2.0
talented young person,2.0
gaming space,2.0
major crops,2.0
galamseys,2.0
distribution channel,2.0
waste management officers,2.0
industrial crops,2.0
arm pits,2.0
nationwide fact-finding mission,2.0
ultimate sultry anthem,2.0
floating platforms,2.0
true servant,2.0
supermajors,2.0
new flight paths,2.0
dead persons,2.0
direct lenders,2.0
aging skin,2.0
best kits,2.0
agriculture items,2.0
new school curriculum,2.0
foreign galamsey suspects,2.0
emerging athletes,2.0
passenger cabin,2.0
vulnerable member states,2.0
telephone facilities,2.0
coconut content,2.0
circulated video,2.0
domestic matches,2.0
e-money issuers,2.0
female employee,2.0
rival clubs,2.0
cyber-conscious organization,2.0
noble members,2.0
execution chamber,2.0
seized police vehicle,2.0
unemployed resident,2.0
desert landscape,2.0
giant sinkhole,2.0
recent television interview,2.0
quality items,2.0
military truck,2.0
apology song,2.0
fossil fuel sector,2.0
reception centre,2.0
alatsa,2.0
entire platform,2.0
large underground reservoirs,2.0
sarcopenia,2.0
certified nurse practitioner,2.0
four filters,2.0
serious disaster,2.0
choreographed routines,2.0
well-groomed horses,2.0
young pastor,2.0
accompanying letter,2.0
nuclear explosions,2.0
rented facility,2.0
gigawatt hours,2.0
bloated voter register,2.0
big schools,2.0
silent heart attack,2.0
public amenities,2.0
mayo mixture,2.0
second memorial service,2.0
seasoned academics,2.0
under-eye circles,2.0
bondholder representatives,2.0
different streams,2.0
precious cargo,2.0
record label owner,2.0
interest bearing account,2.0
hydroelectric power project,2.0
damsel,2.0
largest vessels,2.0
next blog post,2.0
security device,2.0
updated prices,2.0
organized groups,2.0
car thieves,2.0
professional marketing team,2.0
cashew processing sector,2.0
fish farmer,2.0
offline viewing,2.0
experienced striker,2.0
inter-school tournament,2.0
responsible leader,2.0
metabolite,2.0
vulnerable migrants,2.0
right boxes,2.0
visible infrastructure development,2.0
heritage materials,2.0
one chain,2.0
domestic vaccine development,2.0
financial press,2.0
sub regulation,2.0
high-profile meetings,2.0
blue skinny jeans,2.0
fire ruins,2.0
inspection duties,2.0
last millennium,2.0
happy kid pics,2.0
flood control infrastructure,2.0
basic vegetables,2.0
best trophy,2.0
solemn national celebration,2.0
latest week,2.0
diplomatic identity card,2.0
eight consecutive wins,2.0
soft parts,2.0
strong parts,2.0
joint committees,2.0
affected athletes,2.0
black light,2.0
major military parade,2.0
sighted pilot,2.0
various vicinities,2.0
non-sighted rider,2.0
collaborating security agencies,2.0
solar energy technologies,2.0
first journalist,2.0
airport official,2.0
excellence centers,2.0
crew rest area,2.0
blunt object,2.0
restaurant guide,2.0
sustainable coastal ecosystems,2.0
independence fighters,2.0
standard home stadium,2.0
lighter fluid,2.0
haunted house,2.0
local tech communities,2.0
vacant beds,2.0
certain hospitals,2.0
earthenware bowl,2.0
payers,2.0
new canoe entrants,2.0
black township,2.0
similar forms,2.0
major trading pairs,2.0
awards shows,2.0
nationwide construction,2.0
separate fora,2.0
concerned motorist,2.0
external development partners,2.0
entire frame,2.0
plenary speakers,2.0
four justices,2.0
baby weighing scale,2.0
even ice cream,2.0
elections observer,2.0
similar violent incidents,2.0
financial regulatory authorities,2.0
smart thermostats,2.0
first app,2.0
professional models,2.0
avid campaigner,2.0
extensive account details,2.0
selected tracks,2.0
infringer,2.0
main product,2.0
medals table,2.0
thrilled audience,2.0
true marksman,2.0
third-party,2.0
outbound flight,2.0
existing player,2.0
small holder farms,2.0
lovely piece,2.0
vote transfer centers,2.0
all-white hoodies,2.0
blue baggy trousers,2.0
entire product,2.0
cooking stoves,2.0
corporate customer,2.0
three trial censuses,2.0
wrong terrain,2.0
smart locks,2.0
memorable photo,2.0
internship placements,2.0
organized screenings,2.0
grief-stricken father,2.0
personal loan,2.0
daily casualties,2.0
traditional striker,2.0
entire joint chambers,2.0
recent flood disaster,2.0
fourth-highest officer,2.0
polluted regions,2.0
brassieres,2.0
narcotic detection scanners,2.0
complete document,2.0
traditional media companies,2.0
senior academic members,2.0
fuel emissions,2.0
private transport drivers,2.0
housing complex,2.0
bot army,2.0
pop-up stall,2.0
multiple vendors,2.0
self-contained accommodation,2.0
female best friend,2.0
exclamation point,2.0
water treatment pumps,2.0
intercepted gold bars,2.0
suspected counterfeit currencies,2.0
major flagship projects,2.0
good crowd,2.0
thecivil lawsuits,2.0
breathing exercises,2.0
clean materials,2.0
six-day public hearing,2.0
desert conditions,2.0
three more journalists,2.0
courtroom door,2.0
neutral place,2.0
reforestation effort,2.0
crotch-grabbing gesture,2.0
ten northern tribes,2.0
three-year work permit,2.0
equipment failure,2.0
climate patterns,2.0
credible instrument,2.0
dedicated pharmacists,2.0
slanging match,2.0
violence walk,2.0
sole founder,2.0
either refugees,2.0
industrial consumers,2.0
secret lovers,2.0
free missiles,2.0
elephant numbers,2.0
physical shop,2.0
essential healthcare resources,2.0
even leaders,2.0
conflict factions,2.0
desalination plants,2.0
sixth suspect,2.0
military professionals,2.0
senior party figure,2.0
heavy shots,2.0
pregnant candidates,2.0
flagship institution,2.0
burning car,2.0
meatballs,2.0
north-eastern cities,2.0
robust institution,2.0
single team,2.0
small-scale agriculture,2.0
bizarre own goal,2.0
under-resourced communities,2.0
certified lover boy,2.0
healthier cooking methods,2.0
local police officer,2.0
temporary reception centre,2.0
new events,2.0
financial consultant,2.0
upbeat party anthem,2.0
attractive brands,2.0
non-profit corporate body,2.0
[fuel prices,2.0
national spokes,2.0
security notice,2.0
uncapped portion,2.0
teabags,2.0
event cancellation,2.0
judgment delivery,2.0
developing irrigation systems,2.0
delayed announcement,2.0
leading chiefs,2.0
municipal elections,2.0
investment consultancy,2.0
upcoming leadership race,2.0
eligible child,2.0
visa issue,2.0
think tanks,2.0
city resources,2.0
coefficient rankings,2.0
county sheriff,2.0
fake bank statements,2.0
illegal connection exercise,2.0
recruitment quotas,2.0
flocks,2.0
system design,2.0
housing provision,2.0
second major final,2.0
new variation,2.0
counter-insurgency force,2.0
shortest rendition,2.0
sad songs,2.0
new mobile app,2.0
airtight cases,2.0
road blockades,2.0
sports commentator,2.0
product teams,2.0
liaison officers,2.0
respective hotels,2.0
five subsidiaries,2.0
ticket seller,2.0
caesarian section,2.0
advance market,2.0
clean fuel,2.0
public sector entities,2.0
zip line,2.0
democratically-elected civilian government,2.0
acting fraternity,2.0
school entrance,2.0
surprise new player,2.0
second package,2.0
