text,language,priority,option1,option2,option3,model1,model2,model3
Kyerɛ nkabomde ahorow a ɛwɔ Akuapem Twi mu.,twi-akuapem,1,State the different types of conjunctions in Akuapem Twi.,Identify the conjunctions in Akuapem Twi.,Identify conjunctions in Akuapem Twi.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kyerɛ nsonsonoe a ɛwɔ nkabomde ahorow a woakyerɛw no ntam.,twi-akuapem,1,State the differences between the types of conjunctions you have written.,Distinguish between the combinations you have listed.,Distinguish between the combinations you have specified.,gemini-3.6-flash,google-translate,google-translate-via-thai
Sensan nkabomde a ɛwɔ ɔkasamu a edidi so yi mu ase.,twi-akuapem,1,Underline the conjunctions in the following sentences.,,,gemini-3.6-flash;google-translate;google-translate-via-thai,,
Maame Amma rekenkan ɛnna Kwame nso rekyerɛw.,twi-akuapem,1,Maame Amma is reading and Kwame is writing.,Mother Amma is reading and Kwame is writing.,Grandma is reading a book And Kwame is writing.,gemini-3.6-flash,google-translate,google-translate-via-thai
"Sɛ ɔba ha a, frɛ me.",twi-akuapem,1,"If he/she comes here, call me.","If he comes here, call me.",,gemini-3.6-flash,google-translate;google-translate-via-thai,
"Wosua ade a, wubehu.",twi-akuapem,1,"If you study, you will know.","If you study, you will find out.","If you study, you will find that",gemini-3.6-flash,google-translate,google-translate-via-thai
Ɔkɔm de no nti na odidii.,twi-akuapem,1,He/She ate because he/she was hungry.,He ate because he was hungry.,He eats because he is hungry.,gemini-3.6-flash,google-translate,google-translate-via-thai
Mɛkɔ nso ɛnyɛ nnɛ.,twi-akuapem,1,"I will go, but not today.",I will go also not today.,Today I will go too.,gemini-3.6-flash,google-translate,google-translate-via-thai
"Fufuu o, ampesi o, mepɛ.",twi-akuapem,1,"Whether fufu or ampesi, I like it.","Fufuu or ampesi, I want it.","Fufu or Ampesi, I want it.",gemini-3.6-flash,google-translate,google-translate-via-thai
Dansoaa bedi abeteɛ anaa banku.,twi-akuapem,1,Dansoaa will eat abetee or banku.,Dansoaa will eat abete or banku.,Dansoa will eat Abete or Banku.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kyerɛ nsɛmfuayɛ ahorow abiɛsa wɔ Akuapem Twi mu.,twi-akuapem,1,State three types of word formation in Akuapem Twi.,Identify three types of vocabulary in Akuapem Twi.,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Kyerɛkyerɛ nsɛmfuayɛ ahorow abiɛsa mu wɔ Akuapem Twi mu.,twi-akuapem,1,Explain three types of word formation in Akuapem Twi.,Describe three types of vocabulary in Akuapem Twi.,Explaining the 3 types of vocabulary in Akuapem Twi,gemini-3.6-flash,google-translate,google-translate-via-thai
Kyerɛkyerɛ nsɛmfuayɛ so mfaso abiɛsa anaa nea ɛboro saa wɔ Akuapem Twi.,twi-akuapem,1,Explain three or more benefits of word formation in Akuapem Twi.,Describe three or more uses of vocabulary in Akuapem Twi.,Explain the use of 3 or more words in Akuapem Twi.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kyerɛw nsɛmfuayɛ ahorow a ɛwɔ abasɛm a ɛwɔ fam hɔ no mu.,twi-akuapem,1,Write the types of word formation found in the passage below.,Write the vocabulary in the story below.,Write the words in the story below.,gemini-3.6-flash,google-translate,google-translate-via-thai
"Ɛnnɛ, abɛɛfo mfididwuma ho hia wɔ nhomasua mu pa ara.",twi-akuapem,1,"Today, modern technology is very important in education.","Today, the field of architecture is very important in education.",,gemini-3.6-flash,google-translate;google-translate-via-thai,
"Asɛmmisa no ne sɛ, dɛn na edi hɔ bio?",twi-akuapem,1,"The question is, what comes next?","The question is, what next?",The question is what will happen next?,gemini-3.6-flash,google-translate,google-translate-via-thai
Yɛde robɔto besi akyerɛkyerɛfo nso ananmu,twi-akuapem,1,Are we going to replace teachers as well?,We will also replace teachers with robots,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Akuapem Twi Kyerɛwbea ho Mmara,twi-akuapem,1,Akuapem Twi Orthography Rules,Rural English Writing Act,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Wubesua ade afa akyerɛw mu agyiraehyɛde nso ho.,twi-akuapem,1,You will also learn about punctuation marks.,You will also learn about punctuation.,,gemini-3.6-flash,google-translate;google-translate-via-thai,
"Twi kasa mmara ho nimdeɛ yi bɛma woatumi akyerɛw kasamu, kasapɛn ne nhoma",twi-akuapem,1,"This knowledge of Twi grammar will enable you to write sentences, paragraphs, and books.","This knowledge of English grammar will enable you to write sentences, phrases and books","This knowledge of English grammar will help you write sentences, phrases, and books.",gemini-3.6-flash,google-translate,google-translate-via-thai
Eyi bɛsan aboa wo ama woatumi asua asan ate Borɔfo kasa no yiye.,twi-akuapem,1,This will also help you to be able to learn and understand the English language well.,This will also help you to learn and understand English better.,It will also help you learn and understand English better.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kasasin tumi yɛ asɛmfua anaa nsɛmkuw bi a ɛka bom ɛyɛ/edi dwuma koro wɔ kasa,twi-akuapem,1,A phrase can be a single word or a group of words that come together to perform a single function in a language.,A sentence can be a group of words or phrases that together form/perform the same function in language,A sentence may be a group of words or phrases that together form/perform the same function in language.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kasamufa yɛ nsɛmkuw bi a ɛda adi wɔ ɔkasamu mu.,twi-akuapem,1,A clause is a group of words that appears in a sentence.,A grammar is a group of words that appears in a sentence.,Grammar is the group of words that appear in a sentence.,gemini-3.6-flash,google-translate,google-translate-via-thai
"Akyerɛw mu no, yɛde akyerɛw mu agyiraehyɛde/ahyɛnsode ahorow bi hyehyɛ",twi-akuapem,1,"In writing, we use various punctuation marks to organize","In writing, we set up a set of punctuation marks/symbols","In writing, we create a set of punctuation marks/symbols.",gemini-3.6-flash,google-translate,google-translate-via-thai
Saa ahyɛnsode ahorow yinom na yɛfrɛ wɔn Akyerɛw mu,twi-akuapem,1,These various marks are what we call punctuation marks in writing.,These symbols are called in Writing,These symbols are called writing.,gemini-3.6-flash,google-translate,google-translate-via-thai
"Saa akyerɛw mu agyiraehyɛde yi mu bi ne osiwiei, osisan, nsanhɔ,",twi-akuapem,1,"Some of these punctuation marks include the full stop, comma, quotation marks,","These punctuation marks include osiwiei, osisan, sanho,",,gemini-3.6-flash,google-translate;google-translate-via-thai,
Eti no na yegyina so de hu kasasin koro.,twi-akuapem,1,It is the head that we use to identify the specific type of phrase.,The heading is the basis for identifying a single sentence.,Headings are the basis for specifying a single sentence.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kasasin ho nhwɛso no bi na edidi so yi:,twi-akuapem,1,Here are some examples of phrases:,Here are some examples of sentences:,Here are some example sentences:,gemini-3.6-flash,google-translate,google-translate-via-thai
"Kasain ahorow abiɛsa nonom ne edin kasasin, adeyɛ kasasin ne ɔkyerɛfo kasasin.",twi-akuapem,1,"These three types of phrases are noun phrase, verb phrase, and modifier phrase.","The three types of verbs are noun clauses, verb clauses and adjective clauses.","The three types of verbs are noun clauses, verb clauses, and adjective clauses.",gemini-3.6-flash,google-translate,google-translate-via-thai
Eyi yɛ kasasin a eti no yɛ edin anaa dinnsiananmu.,twi-akuapem,1,This is a phrase whose head is a noun or a pronoun.,This is a sentence in which the subject is a noun or a pronoun.,This is a sentence in which the subject is a noun or pronoun.,gemini-3.6-flash,google-translate,google-translate-via-thai
Edin kasasin nhyehyɛe (NP) no,twi-akuapem,1,Noun phrase structure (NP),The noun phrase structure (NP).,,gemini-3.6-flash;google-translate-via-thai,google-translate,
Edin kasasin tumi yɛ asɛmfua koro pɛ a ɛyɛ edin anaa edinnsiananmu .,twi-akuapem,1,A noun phrase can consist of just a single word that is a noun or a pronoun.,A noun phrase can be a single word that is either a noun or a pronoun .,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Edin kasasin ho nhwɛso wɔ Ghana kasa,twi-akuapem,1,Examples of noun phrases in Ghanaian languages,Examples of noun phrases in Ghanaian,Examples of noun phrases in Ghana,gemini-3.6-flash,google-translate,google-translate-via-thai
Pon 4.1: Edin Kasasin Nhyehyɛe.,twi-akuapem,1,Table 4.1: Structure of the Noun Phrase.,Table 4.1: Noun Phrase Structure.,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Asɛm-ti no nni nkyerɛkyerɛmu,twi-akuapem,1,The topic has no description,The story-head has no explanation,The subject has no description.,gemini-3.6-flash,google-translate,google-translate-via-thai
Yetumi nya asɛmfua a ɛboro biako wɔ Edin kasasin mu.,twi-akuapem,1,We can have more than one word in a noun phrase.,,,gemini-3.6-flash;google-translate;google-translate-via-thai,,
Hwɛ nhwɛso a edidi so yi :,twi-akuapem,1,Look at the following examples:,See the following example :,Look at the following example:,gemini-3.6-flash,google-translate,google-translate-via-thai
"Ɔpon 4.2: Edin Kasasin a ɛyɛ edin, edin nkyerɛkyerɛmu ne oyikyerɛ",twi-akuapem,1,"Table 4.2: Noun Phrase with noun, adjective, and demonstrative","Table 4.2: Noun Phrases consisting of nouns, pronouns and demonstratives","Table 4.2: Noun phrases consisting of nouns, pronouns, and inflections.",gemini-3.6-flash,google-translate,google-translate-via-thai
Maame tenten no ‘the tall,twi-akuapem,1,Maame tenten no 'the tall,The tall mother ‘the tall,"Tall mother, tall mother",gemini-3.6-flash,google-translate,google-translate-via-thai
Nkyerɛkyerɛmu yɛ nsɛmfua anaa kasasin a ɛkyerɛkyerɛ edin ti no mu anaasɛ ɛka biribi,twi-akuapem,1,A modifier is a word or phrase that describes or says something about the noun head.,A description is a word or phrase that explains or says something about the subject of a noun,A description is a word or phrase that describes or says something about the subject of a noun.,gemini-3.6-flash,google-translate,google-translate-via-thai
Anim nkyerɛkyerɛmu ho nhwɛso na edidi so yi;,twi-akuapem,1,Below are examples of pre-modifiers;,Following are examples of facial expressions;,Here are some examples of facial expressions.,gemini-3.6-flash,google-translate,google-translate-via-thai
Me wɔfa atu kwan,twi-akuapem,1,My uncle has traveled.,My cousin has traveled,My cousin has gone on a trip.,gemini-3.6-flash,google-translate,google-translate-via-thai
Afua papa yere no awo.,twi-akuapem,1,Afua's father's wife has given birth.,Afua father's wife is born.,Father Afua's wife has been born.,gemini-3.6-flash,google-translate,google-translate-via-thai
Aburi akutu yɛ dɛ.,twi-akuapem,1,Aburi oranges are sweet.,Aburi akutu is delicious.,Aburi akutu is very delicious.,gemini-3.6-flash,google-translate,google-translate-via-thai
Ɔbosomase bankye yɛ dɛ,twi-akuapem,1,Ɔbosomase cassava is sweet.,October beans are delicious,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Afei hwɛ Akyi Nkyerɛkyerɛmu nso ho nhwɛso bi:,twi-akuapem,1,Now look at some examples of Post-modifiers as well:,Then check out an example of the Background Description as well:,Then check out this example background description too:,gemini-3.6-flash,google-translate,google-translate-via-thai
Dua tiatia no akom.,twi-akuapem,1,The short tree has fallen.,The city tramples no akom.,A trampled city with no magic,gemini-3.6-flash,google-translate,google-translate-via-thai
Atade fɛfɛ no atetew.,twi-akuapem,1,The beautiful dress is torn.,The beautiful dress is gone.,,gemini-3.6-flash;google-translate,google-translate-via-thai,
Nkwan kɔkɔɔ na ɔpɛ,twi-akuapem,1,He/She prefers red soup.,He likes red bread,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Abofra somakoro nya akyɛde.,twi-akuapem,1,An obedient child receives a gift.,A child somakoro gets a gift.,Little Somagoro received a gift.,gemini-3.6-flash,google-translate,google-translate-via-thai
Kyene fitaa no ware.,twi-akuapem,1,The white hat is long.,The white sky is long.,The white sky is far away,gemini-3.6-flash,google-translate,google-translate-via-thai
Dwumadi 4.1 Kyerɛw Edin Kasasin,twi-akuapem,1,Activity 4.1 Write Noun Phrases,Exercise 4.1 Write a Noun Phrase,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Ekuw biara nyɛ edin kasasin ahorow abiɛsa (3).,twi-akuapem,1,Each group should form three (3) different noun phrases.,Each group consists of three (3) noun phrases.,,gemini-3.6-flash,google-translate;google-translate-via-thai,
Adeyɛ kasasin yɛ kasasin a eti no yɛ adeyɛ.,twi-akuapem,1,A verb phrase is a phrase whose head is a verb.,A verb clause is a sentence in which the subject is a verb.,Verb clause is a sentence in which the subject is a verb.,gemini-3.6-flash,google-translate,google-translate-via-thai
